Name,Url,PFS Legality,Rarity,Traits,Category,Subcategory,Level,Price,Bulk,Spoilers?
Rhoka Sword,https://2e.aonprd.com/Weapons.aspx?ID=120,—,Uncommon,"Deadly, Two-Hand",Weapons,Base Weapons,—,4 gp,2,—
Scale Mail,https://2e.aonprd.com/Armor.aspx?ID=8,,Common,—,Armor,Base Armor,—,4 gp,2,—
Tack,https://2e.aonprd.com/Equipment.aspx?ID=55,,Common,—,Adventuring Gear,—,—,4 gp,1,—
Tengu Gale Blade,https://2e.aonprd.com/Weapons.aspx?ID=128,,Uncommon,"Agile, Disarm, Finesse, Tengu",Weapons,Base Weapons,—,4 gp,L,—
Aklys,https://2e.aonprd.com/Weapons.aspx?ID=85,,Uncommon,"Ranged Trip, Tethered, Thrown, Trip",Weapons,Base Weapons,—,5 gp,1,—
Alchemist's Lab,https://2e.aonprd.com/Equipment.aspx?ID=543,,Common,—,Adventuring Gear,—,—,5 gp,6,—
Buoyancy Vest,https://2e.aonprd.com/Equipment.aspx?ID=863,,Common,—,Adventuring Gear,—,—,5 gp,1,—
Chain Shirt,https://2e.aonprd.com/Armor.aspx?ID=6,,Common,"Flexible, Noisy",Armor,Base Armor,—,5 gp,1,—
Familiar Satchel,https://2e.aonprd.com/Equipment.aspx?ID=869,,Uncommon,—,Adventuring Gear,—,—,5 gp,1,—
Fire Poi,https://2e.aonprd.com/Weapons.aspx?ID=117,—,Uncommon,"Agile, Backswing, Finesse, Twin",Weapons,Base Weapons,—,5 gp,L,Extinction Curse
Glass Cutter,https://2e.aonprd.com/Equipment.aspx?ID=870,,Uncommon,—,Adventuring Gear,—,—,5 gp,L,—
Halfling Sling Staff,https://2e.aonprd.com/Weapons.aspx?ID=78,,Uncommon,"Halfling, Propulsive",Weapons,Base Weapons,—,5 gp,1,—
Healer's Tools,https://2e.aonprd.com/Equipment.aspx?ID=25,,Common,—,Adventuring Gear,—,—,5 gp,1,—
Sawtooth Saber,https://2e.aonprd.com/Weapons.aspx?ID=65,,Uncommon,"Agile, Finesse, Twin",Weapons,Base Weapons,—,5 gp,L,—
Snare Kit,https://2e.aonprd.com/Equipment.aspx?ID=51,,Common,—,Adventuring Gear,—,—,5 gp,2,—
Swim Fins,https://2e.aonprd.com/Equipment.aspx?ID=496,,Common,—,Adventuring Gear,—,—,5 gp,L,—
Sword Cane,https://2e.aonprd.com/Weapons.aspx?ID=127,,Common,"Agile, Concealable, Finesse",Weapons,Base Weapons,—,5 gp,1,—
Tent (Four-Person),https://2e.aonprd.com/Equipment.aspx?ID=57,,Common,—,Adventuring Gear,—,—,5 gp,1,—
Water Purifier,https://2e.aonprd.com/Equipment.aspx?ID=877,,Uncommon,—,Adventuring Gear,—,—,5 gp,L,—
Chain Mail,https://2e.aonprd.com/Armor.aspx?ID=9,,Common,"Flexible, Noisy",Armor,Base Armor,—,6 gp,2,—
Longbow,https://2e.aonprd.com/Weapons.aspx?ID=76,,Common,"Deadly, Volley",Weapons,Base Weapons,—,6 gp,2,—
Breastplate,https://2e.aonprd.com/Armor.aspx?ID=10,,Common,—,Armor,Base Armor,—,8 gp,2,—
Daikyu,https://2e.aonprd.com/Weapons.aspx?ID=125,,Uncommon,—,Weapons,Base Weapons,—,8 gp,2,—
Harrow Mat,https://2e.aonprd.com/Equipment.aspx?ID=825,—,Common,—,Adventuring Gear,—,—,8 gp,L,Agents of Edgewatch
Cold Iron Chunk,https://2e.aonprd.com/Equipment.aspx?ID=272,,Common,Precious,Materials,—,—,10 gp,L,—
False Manacles,https://2e.aonprd.com/Equipment.aspx?ID=868,,Uncommon,—,Adventuring Gear,—,—,10 gp,—,—
Harrow Deck (Common),https://2e.aonprd.com/Equipment.aspx?ID=824,—,Common,—,Adventuring Gear,—,—,10 gp,L,Agents of Edgewatch
Light Chariot,https://2e.aonprd.com/Vehicles.aspx?ID=5,—,Common,—,Vehicles,—,—,10 gp,L,—
Silver Chunk,https://2e.aonprd.com/Equipment.aspx?ID=277,,Common,Precious,Materials,—,—,10 gp,L,—
Snowshoes,https://2e.aonprd.com/Equipment.aspx?ID=876,,Common,—,Adventuring Gear,—,—,10 gp,1,—
Tower Shield,https://2e.aonprd.com/Shields.aspx?ID=4,,Common,—,Shields,Base Shields,—,10 gp,4,—
Harrow Deck (Fine),https://2e.aonprd.com/Equipment.aspx?ID=824,—,Common,—,Adventuring Gear,—,—,11 gp,L,Agents of Edgewatch
Composite Shortbow,https://2e.aonprd.com/Weapons.aspx?ID=75,,Common,"Deadly, Propulsive",Weapons,Base Weapons,—,14 gp,1,—
Glider,https://2e.aonprd.com/Vehicles.aspx?ID=7,—,Uncommon,—,Vehicles,—,—,15 gp,L,—
Rowboat,https://2e.aonprd.com/Vehicles.aspx?ID=8,—,Common,—,Vehicles,—,—,15 gp,L,—
Clockwork Dial,https://2e.aonprd.com/Equipment.aspx?ID=864,,Uncommon,—,Adventuring Gear,—,—,20 gp,—,—
Composite Longbow,https://2e.aonprd.com/Weapons.aspx?ID=74,,Common,"Deadly, Propulsive, Volley",Weapons,Base Weapons,—,20 gp,2,—
Spyglass,https://2e.aonprd.com/Equipment.aspx?ID=54,,Common,—,Adventuring Gear,—,—,20 gp,L,—
Alchemical Crossbow,https://2e.aonprd.com/Weapons.aspx?ID=118,,Uncommon,Alchemical,Weapons,Base Weapons,—,25 gp,1,The Fall of Plaguestone
Magnifying Glass,https://2e.aonprd.com/Equipment.aspx?ID=31,,Common,—,Adventuring Gear,—,—,40 gp,—,—
Cold Iron Ingot,https://2e.aonprd.com/Equipment.aspx?ID=272,,Common,Precious,Materials,—,—,100 gp,1,—
Silver Ingot,https://2e.aonprd.com/Equipment.aspx?ID=277,,Common,Precious,Materials,—,—,100 gp,1,—
Adamantine Chunk,https://2e.aonprd.com/Equipment.aspx?ID=271,,Uncommon,Precious,Materials,—,—,500 gp,L,—
Darkwood Branch,https://2e.aonprd.com/Equipment.aspx?ID=273,,Uncommon,Precious,Materials,—,—,500 gp,L,—
Mithral Chunk,https://2e.aonprd.com/Equipment.aspx?ID=275,,Uncommon,Precious,Materials,—,—,500 gp,L,—
Sovereign Steel Chunk,https://2e.aonprd.com/Equipment.aspx?ID=776,,Rare,Precious,Materials,—,—,700 gp,L,—
Warpglass Chunk,https://2e.aonprd.com/Equipment.aspx?ID=897,—,Rare,Precious,Materials,—,—,800 gp,L,Agents of Edgewatch
Orichalcum Chunk,https://2e.aonprd.com/Equipment.aspx?ID=276,,Rare,Precious,Materials,—,—,"1,000 gp",L,—
Adamantine Ingot,https://2e.aonprd.com/Equipment.aspx?ID=271,,Uncommon,Precious,Materials,—,—,"5,000 gp",1,—
Darkwood Lumber,https://2e.aonprd.com/Equipment.aspx?ID=273,,Uncommon,Precious,Materials,—,—,"5,000 gp",1,—
Mithral Ingot,https://2e.aonprd.com/Equipment.aspx?ID=275,,Uncommon,Precious,Materials,—,—,"5,000 gp",1,—
Sovereign Steel Ingot,https://2e.aonprd.com/Equipment.aspx?ID=776,,Rare,Precious,Materials,—,—,"7,000 gp",L,—
Warpglass Ingot,https://2e.aonprd.com/Equipment.aspx?ID=897,—,Rare,Precious,Materials,—,—,"8,000 gp",1,Agents of Edgewatch
Orichalcum Ingot,https://2e.aonprd.com/Equipment.aspx?ID=276,,Rare,Precious,Materials,—,—,"10,000 gp",1,—
Tindertwig,https://2e.aonprd.com/Equipment.aspx?ID=138,,Common,"Alchemical, Consumable, Fire",Alchemical Items,Alchemical Tools,1,2 sp,—,—
Boarding Pike,https://2e.aonprd.com/Weapons.aspx?ID=138,—,Uncommon,"Reach, Shove",Weapons,Base Weapons,1,8 sp,2,—
Combat Grapnel,https://2e.aonprd.com/Weapons.aspx?ID=139,—,Uncommon,"Finesse, Grapple, Tethered, Thrown",Weapons,Base Weapons,1,9 sp,1,—
Addiction Suppressant (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=774,,Rare,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,1,2 gp,L,—
Lock (Simple),https://2e.aonprd.com/Equipment.aspx?ID=30,,Common,—,Adventuring Gear,—,1,2 gp,—,—
Refined Pesh,https://2e.aonprd.com/Equipment.aspx?ID=626,—,Common,"Alchemical, Consumable, Drug, Ingested, Inhaled, Poison",Alchemical Items,Drugs,1,2 gp,L,—
Snake Oil,https://2e.aonprd.com/Equipment.aspx?ID=136,,Common,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,1,2 gp,L,—
Acid Flask (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=74,,Common,"Acid, Alchemical, Bomb, Consumable, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Alarm Snare,https://2e.aonprd.com/Equipment.aspx?ID=328,,Common,"Auditory, Consumable, Mechanical, Snare, Trap",Snares,—,1,3 gp,—,—
Alchemist's Fire (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=75,,Common,"Alchemical, Bomb, Consumable, Fire, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Antidote (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=80,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,1,3 gp,L,—
Antiplague (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=81,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,1,3 gp,L,—
Arsenic,https://2e.aonprd.com/Equipment.aspx?ID=104,,Common,"Alchemical, Consumable, Ingested, Poison",Alchemical Items,Alchemical Poisons,1,3 gp,L,—
Blight Bomb (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=684,,Common,"Alchemical, Bomb, Consumable, Poison, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Blindpepper Tube,https://2e.aonprd.com/Equipment.aspx?ID=800,—,Uncommon,"Alchemical, Consumable, Visual",Alchemical Items,Alchemical Tools,1,3 gp,L,Agents of Edgewatch
Bookthief Brew,https://2e.aonprd.com/Equipment.aspx?ID=844,,Uncommon,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,1,3 gp,L,—
Bottled Lightning (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=76,,Common,"Alchemical, Bomb, Consumable, Electricity, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Caltrop Snare,https://2e.aonprd.com/Equipment.aspx?ID=332,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,1,3 gp,—,—
Cheetah's Elixir (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=86,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,1,3 gp,L,—
Dread Ampoule (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=686,,Common,"Alchemical, Bomb, Consumable, Emotion, Fear, Mental, Poison, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Dust Pods,https://2e.aonprd.com/Equipment.aspx?ID=576,—,Uncommon,"Consumable, Mechanical, Snare, Trap",Snares,—,1,3 gp,—,Extinction Curse
Elixir of Life (Minor),https://2e.aonprd.com/Equipment.aspx?ID=91,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,1,3 gp,L,—
Emergency Disguise,https://2e.aonprd.com/Equipment.aspx?ID=862,,Uncommon,"Conjuration, Consumable, Magical, Talisman",Consumables,Talismans,1,3 gp,—,—
Feather Token (Ladder),https://2e.aonprd.com/Equipment.aspx?ID=244,,Common,"Conjuration, Consumable, Magical",Consumables,Other Consumables,1,3 gp,—,—
Forensic Dye,https://2e.aonprd.com/Equipment.aspx?ID=695,,Common,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,1,3 gp,L,—
Frost Vial (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=77,,Common,"Alchemical, Bomb, Cold, Consumable, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Gecko Potion,https://2e.aonprd.com/Equipment.aspx?ID=714,,Common,"Consumable, Magical, Potion, Transmutation",Consumables,Potions,1,3 gp,L,—
Ghost Charge (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=687,,Common,"Alchemical, Bomb, Consumable, Positive, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Ghost Ink,https://2e.aonprd.com/Equipment.aspx?ID=696,,Common,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,1,3 gp,L,—
Grolna,https://2e.aonprd.com/Equipment.aspx?ID=807,—,Uncommon,"Alchemical, Consumable, Drug, Ingested, Poison",Alchemical Items,Drugs,1,3 gp,L,Agents of Edgewatch
Hampering Snare,https://2e.aonprd.com/Equipment.aspx?ID=336,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,1,3 gp,—,—
Holy Water,https://2e.aonprd.com/Equipment.aspx?ID=245,,Common,"Consumable, Divine, Good, Splash",Consumables,Other Consumables,1,3 gp,L,—
Lastwall Soup,https://2e.aonprd.com/Equipment.aspx?ID=516,,Uncommon,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,1,3 gp,L,—
Leaper's Elixir (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=95,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,1,3 gp,L,—
Manacles (Simple),https://2e.aonprd.com/Equipment.aspx?ID=32,,Common,—,Adventuring Gear,—,1,3 gp,—,—
Marking Snare,https://2e.aonprd.com/Equipment.aspx?ID=339,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,1,3 gp,—,—
Nectar of Purification,https://2e.aonprd.com/Equipment.aspx?ID=174,,Common,"Consumable, Magical, Necromancy, Oil",Consumables,Oils,1,3 gp,L,—
Owlbear Claw,https://2e.aonprd.com/Equipment.aspx?ID=230,,Common,"Consumable, Evocation, Magical, Talisman",Consumables,Talismans,1,3 gp,—,—
Peshspine Grenade (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=549,—,Uncommon,"Alchemical, Bomb, Consumable, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,Age of Ashes
Potion of Expeditious Retreat,https://2e.aonprd.com/Equipment.aspx?ID=720,,Common,"Consumable, Magical, Potion, Transmutation",Consumables,Potions,1,3 gp,L,—
Predictable Silver Piece,https://2e.aonprd.com/Equipment.aspx?ID=740,,Common,"Divination, Magical",Held Items,—,1,3 gp,—,—
Ration Tonic,https://2e.aonprd.com/Equipment.aspx?ID=723,,Common,"Conjuration, Consumable, Magical, Potion",Consumables,Potions,1,3 gp,L,—
Redpitch Bomb (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=906,—,Rare,"Alchemical, Bomb, Consumable, Fire, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Replacement Filter (Level 1),https://2e.aonprd.com/Equipment.aspx?ID=877,,Uncommon,—,Adventuring Gear,—,1,3 gp,—,—
Runestone,https://2e.aonprd.com/Equipment.aspx?ID=247,,Common,"Consumable, Magical",Consumables,Other Consumables,1,3 gp,L,—
Shining Ammunition,https://2e.aonprd.com/Equipment.aspx?ID=165,,Common,"Consumable, Evocation, Light, Magical",Consumables,Ammunition,1,3 gp,—,—
Signaling Snare,https://2e.aonprd.com/Equipment.aspx?ID=342,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,1,3 gp,—,—
Smokestick (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=135,,Common,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,1,3 gp,L,—
Spear Frog Poison,https://2e.aonprd.com/Equipment.aspx?ID=649,—,Common,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,1,3 gp,L,—
Spike Snare,https://2e.aonprd.com/Equipment.aspx?ID=343,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,1,3 gp,—,—
Sunrod,https://2e.aonprd.com/Equipment.aspx?ID=137,,Common,"Alchemical, Consumable, Light",Alchemical Items,Alchemical Tools,1,3 gp,L,—
Tanglefoot Bag (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=78,,Common,"Alchemical, Bomb, Consumable",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Thunderstone (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=79,,Common,"Alchemical, Bomb, Consumable, Sonic, Splash",Alchemical Items,Alchemical Bombs,1,3 gp,L,—
Unholy Water,https://2e.aonprd.com/Equipment.aspx?ID=248,,Common,"Consumable, Divine, Evil, Splash",Consumables,Other Consumables,1,3 gp,L,—
1st-Level Scroll,https://2e.aonprd.com/Equipment.aspx?ID=640,,Common,"Consumable, Magical, Scroll",Consumables,Scrolls,1,4 gp,L,—
Alignment Ampoule (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=852,,Uncommon,"Alchemical, Bomb, Consumable",Alchemical Items,Alchemical Bombs,1,4 gp,L,—
Bestial Mutagen (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=82,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,1,4 gp,L,—
Blood Sap,https://2e.aonprd.com/Equipment.aspx?ID=625,—,Common,"Alchemical, Consumable, Drug, Ingested, Poison",Alchemical Items,Drugs,1,4 gp,L,—
Cognitive Mutagen (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=87,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,1,4 gp,L,—
Drakeheart Mutagen (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=688,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,1,4 gp,L,—
Eagle Eye Elixir (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=90,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,1,4 gp,L,—
Energy Mutagen (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=474,—,Uncommon,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,1,4 gp,L,The Fall of Plaguestone
Giant Centipede Venom,https://2e.aonprd.com/Equipment.aspx?ID=113,,Common,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,1,4 gp,L,—
Healing Potion (Minor),https://2e.aonprd.com/Equipment.aspx?ID=186,,Common,"Consumable, Healing, Magical, Necromancy, Positive, Potion",Consumables,Potions,1,4 gp,L,—
Juggernaut Mutagen (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=94,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,1,4 gp,L,—
Oil of Unlife (Minor),https://2e.aonprd.com/Equipment.aspx?ID=718,,Common,"Consumable, Magical, Necromancy, Negative, Oil",Consumables,Oils,1,4 gp,L,—
Potency Crystal,https://2e.aonprd.com/Equipment.aspx?ID=231,,Common,"Consumable, Evocation, Magical, Talisman",Consumables,Talismans,1,4 gp,—,—
Potion of Retaliation (Minor),https://2e.aonprd.com/Equipment.aspx?ID=721,,Common,"Consumable, Evocation, Magical, Potion",Consumables,Potions,1,4 gp,L,—
Potion of Shared Memories,https://2e.aonprd.com/Equipment.aspx?ID=722,,Common,"Consumable, Divination, Magical, Mental, Potion",Consumables,Potions,1,4 gp,L,—
Quicksilver Mutagen (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=97,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,1,4 gp,L,—
Serene Mutagen (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=100,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,1,4 gp,L,—
Shielding Salve,https://2e.aonprd.com/Equipment.aspx?ID=724,,Common,"Abjuration, Consumable, Magical, Oil",Consumables,Oils,1,4 gp,L,—
Silvertongue Mutagen (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=101,,Common,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,1,4 gp,L,—
Vaccine (Minor),https://2e.aonprd.com/Equipment.aspx?ID=773,,Rare,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,1,4 gp,L,—
Wolf Fang,https://2e.aonprd.com/Equipment.aspx?ID=239,,Common,"Consumable, Evocation, Magical, Talisman",Consumables,Talismans,1,4 gp,—,—
Waterproof Journal,https://2e.aonprd.com/Equipment.aspx?ID=845,,Uncommon,—,Adventuring Gear,—,1,5 gp,1,—
Dwarven Daisy (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=594,,Uncommon,"Alchemical, Bomb, Consumable, Fire, Splash",Alchemical Items,Alchemical Bombs,1,6 gp,L,—
Stiletto Pen,https://2e.aonprd.com/Weapons.aspx?ID=137,—,Uncommon,"Agile, Concealable, Finesse, Thrown",Weapons,Base Weapons,1,8 gp,L,—
Aeon Stone (Dull Gray),https://2e.aonprd.com/Equipment.aspx?ID=407,,Uncommon,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,1,9 gp,—,—
Communication Bangle,https://2e.aonprd.com/Equipment.aspx?ID=841,,Uncommon,—,Adventuring Gear,—,1,10 gp,—,—
Ganjay Book,https://2e.aonprd.com/Equipment.aspx?ID=859,,Uncommon,"Magical, Transmutation",Held Items,—,1,10 gp,L,—
Polytool,https://2e.aonprd.com/Weapons.aspx?ID=100,,Uncommon,"Agile, Modular",Weapons,Base Weapons,1,10 gp,1,—
Scrollstaff,https://2e.aonprd.com/Equipment.aspx?ID=521,,Uncommon,"Magical, Transmutation",Weapons,Specific Magic Weapons,1,12 gp,1,—
Slippery Ribbon,https://2e.aonprd.com/Equipment.aspx?ID=793,—,Uncommon,"Consumable, Magical, Talisman, Transmutation",Consumables,Talismans,1,12 gp,—,The Slithering
Walking Cauldron,https://2e.aonprd.com/Equipment.aspx?ID=753,,Common,"Invested, Magical, Transmutation",Other,Magic Pots,1,12 gp,4,—
Splint Mail,https://2e.aonprd.com/Armor.aspx?ID=11,,Common,—,Armor,Base Armor,1,13 gp,3,—
Everburning Torch,https://2e.aonprd.com/Equipment.aspx?ID=255,,Common,"Evocation, Light, Magical",Held Items,—,1,15 gp,L,—
Ring of Discretion,https://2e.aonprd.com/Equipment.aspx?ID=804,—,Uncommon,"Illusion, Invested, Magical, Visual",Worn Items,Other Worn Items,1,15 gp,—,Agents of Edgewatch
Half Plate,https://2e.aonprd.com/Armor.aspx?ID=12,,Common,—,Armor,Base Armor,1,18 gp,3,—
Aldori Dueling Sword,https://2e.aonprd.com/Weapons.aspx?ID=88,,Uncommon,"Finesse, Versatile",Weapons,Base Weapons,1,20 gp,1,—
Wagon,https://2e.aonprd.com/Vehicles.aspx?ID=12,—,Common,—,Vehicles,—,1,25 gp,L,—
Sleigh,https://2e.aonprd.com/Vehicles.aspx?ID=10,—,Common,—,Vehicles,—,1,50 gp,L,—
Belladonna,https://2e.aonprd.com/Equipment.aspx?ID=105,,Common,"Alchemical, Consumable, Ingested, Poison",Alchemical Items,Alchemical Poisons,2,5 gp,L,—
Black Smear Poison,https://2e.aonprd.com/Equipment.aspx?ID=485,,Uncommon,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,2,5 gp,L,—
Boulderhead Bock,https://2e.aonprd.com/Equipment.aspx?ID=843,,Uncommon,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,2,5 gp,L,—
Flare Snare,https://2e.aonprd.com/Equipment.aspx?ID=703,,Common,"Consumable, Mechanical, Snare, Trap, Visual",Snares,—,2,5 gp,—,—
Focus Cathartic (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=689,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,2,5 gp,L,—
Lovers' Ink,https://2e.aonprd.com/Equipment.aspx?ID=765,,Rare,"Alchemical, Consumable",Adventuring Gear,—,2,5 gp,L,—
Sinew-Shock Serum (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=691,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,2,5 gp,L,—
Writ of Authenticity,https://2e.aonprd.com/Equipment.aspx?ID=842,,Uncommon,—,Adventuring Gear,—,2,5 gp,—,—
Antivenom Potion,https://2e.aonprd.com/Equipment.aspx?ID=902,—,Common,"Consumable, Magical, Necromancy, Potion",Consumables,Potions,2,6 gp,L,Troubles in Otari
Black Adder Venom,https://2e.aonprd.com/Equipment.aspx?ID=106,,Common,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,2,6 gp,L,—
Bloodhound Mask (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=694,,Common,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,2,6 gp,L,—
Darkvision Elixir (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=89,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,2,6 gp,L,—
Feather Token (Holly Bush),https://2e.aonprd.com/Equipment.aspx?ID=244,,Common,"Conjuration, Consumable, Magical",Consumables,Other Consumables,2,6 gp,—,—
Hunter's Bane,https://2e.aonprd.com/Equipment.aspx?ID=217,,Common,"Consumable, Divination, Magical, Talisman",Consumables,Talismans,2,6 gp,—,—
Infiltrator's Elixir,https://2e.aonprd.com/Equipment.aspx?ID=93,,Common,"Alchemical, Consumable, Elixir, Polymorph",Alchemical Items,Alchemical Elixirs,2,6 gp,L,—
Jade Cat,https://2e.aonprd.com/Equipment.aspx?ID=223,,Common,"Abjuration, Consumable, Magical, Talisman",Consumables,Talismans,2,6 gp,—,—
